event_id,stock_code,company_name,cb_code,short_name,issue_date,signal_date,signal_session_offset,signal_calendar_days_after_issue,ma5,ma10,ma20,trust_net_buy_shares,outstanding_shares,share_count_effective_date,trust_daily_pct_capital,entry_date,entry_price,entry_price_basis,mature_365d,hit_100_365d,days_to_100_365d,max_high_return_365d,max_high_date_365d,min_low_return_365d,fixed_return_365d,current_return_pct
6585|65851|2023-10-26,6585,鼎基先進材料股份有限公司,65851,鼎基一,2023-10-26,2023-12-29,46,64,115.6107,114.2798,112.594,200000.0,69243000.0,2022-12-31,0.288838,2024-01-02,120.66809309774371,next_session_open,True,False,,74.6323,2024-05-16,-11.7647,9.0474,
3006|30061|2023-10-27,3006,晶豪科技股份有限公司,30061,晶豪科一,2023-10-27,2023-11-14,12,18,89.4382,89.1666,88.1435,700000.0,286156990.0,2022-12-31,0.244621,2023-11-15,93.58910170255838,next_session_open,True,False,,12.9534,2023-12-28,-31.2055,-30.3716,
6189|61894|2023-11-10,6189,豐藝電子股份有限公司,61894,豐藝四,2023-11-10,2024-07-01,153,234,67.1161,66.686,65.722,2001000.0,212431400.0,2023-12-31,0.941951,2024-07-02,72.03297097006468,next_session_open,True,False,,12.9353,2024-07-05,-44.0833,-19.22,
3013|30133|2023-11-16,3013,晟銘電子科技股份有限公司,30133,晟銘電三,2023-11-16,2024-05-31,129,197,89.3185,88.2121,83.0952,785000.0,195935010.0,2023-12-31,0.400643,2024-06-03,92.16341472518621,next_session_open,True,False,,89.2734,2024-11-13,-18.1608,2.4873,
9941|99412|2023-11-20,9941,裕融企業股份有限公司,99412,裕融二,2023-11-20,2024-06-19,139,212,139.914,136.1149,132.5122,1455000.0,548225100.0,2023-12-31,0.265402,2024-06-20,142.79617397369117,next_session_open,True,False,,0.6116,2024-06-21,-41.9913,-35.6167,
6806|68061|2023-11-22,6806,森崴能源股份有限公司,68061,森崴能源一,2023-11-22,2024-02-16,54,86,107.8634,107.5724,105.7537,919000.0,216149999.99999997,2023-12-31,0.425168,2024-02-19,115.91440764515988,next_session_open,True,False,,60.6694,2024-07-12,-11.6665,-1.9456,
4566|45663|2023-11-27,4566,時碩工業股份有限公司,45663,時碩工業三,2023-11-27,2024-06-04,124,190,67.2895,60.6202,55.2959,602000.0,91041399.99999999,2023-12-31,0.661238,2024-06-05,75.54672077850383,next_session_open,True,False,,46.4968,2024-07-22,-36.8153,-24.7826,
2368|23682|2023-12-05,2368,金像電子股份有限公司,23682,金像電二,2023-12-05,2024-01-30,39,56,212.5423,207.2478,202.9073,1232000.0,491839100.0,2023-12-31,0.250488,2024-01-31,221.795739253015,next_session_open,True,False,,22.1505,2024-02-19,-25.1482,-2.3863,
8996|89964|2023-12-06,8996,高力熱處理工業股份有限公司,89964,高力四,2023-12-06,2023-12-07,1,1,246.5529,245.4881,236.7517,254000.0,89384100.00000001,2022-12-31,0.284167,2023-12-08,255.55538989651586,next_session_open,True,True,171,105.8557,2024-05-27,-20.8333,31.4869,
5388|53887|2023-12-06,5388,中磊電子股份有限公司,53887,中磊七,2023-12-06,2023-12-14,6,8,118.3135,115.7866,113.0792,666000.0,258795800.0,2022-12-31,0.257346,2023-12-15,127.69914209407611,next_session_open,True,False,,7.0671,2024-03-25,-31.5454,-18.0009,
3548|35482|2024-01-08,3548,兆利科技工業股份有限公司,35482,兆利二,2024-01-08,2024-01-17,7,9,201.4138,189.8512,187.9629,183000.0,66091400.0,2023-12-31,0.276889,2024-01-18,204.67749848105387,next_session_open,True,False,,36.902,2024-03-08,-38.4321,-25.5567,
8210|82101|2024-01-19,8210,勤誠興業股份有限公司,82101,勤誠一,2024-01-19,2024-04-19,55,91,251.3948,250.9158,249.5985,458000.0,120594489.99999999,2023-12-31,0.379785,2024-04-22,262.0293025894469,next_session_open,True,False,,27.0567,2024-05-28,-30.4359,-18.5319,
3479|34793|2024-01-22,3479,安勤科技股份有限公司,34793,安勤三,2024-01-22,2024-03-26,38,64,107.0768,104.944,102.9417,388000.0,72368210.0,2023-12-31,0.536147,2024-03-27,111.42951064222441,next_session_open,True,False,,3.125,2024-03-27,-31.8735,-3.6179,
8299|82992|2024-01-23,8299,群聯電子股份有限公司,82992,群聯二,2024-01-23,2024-02-22,15,30,524.1411,510.7182,498.6376,626000.0,204769000.0,2023-12-31,0.30571,2024-02-23,566.5390100990853,next_session_open,True,False,,28.268,2024-04-12,-33.2068,-8.9871,
6139|61394|2024-01-25,6139,亞翔工程股份有限公司,61394,亞翔四,2024-01-25,2024-03-21,32,56,166.8237,163.9042,161.3324,2308000.0,225540910.0,2023-12-31,1.023318,2024-03-22,182.57922775084714,next_session_open,True,False,,85.7868,2024-04-12,-2.7919,37.5943,
6274|62744|2024-05-06,6274,台燿科技股份有限公司,62744,台燿四,2024-05-06,2024-09-03,83,120,162.4904,157.2884,153.8835,962000.0,271222300.0,2023-12-31,0.354691,2024-09-04,158.89632185750932,next_session_open,True,True,345,132.5694,2025-08-29,-30.9524,91.9868,
3483|34834|2024-05-22,3483,力致科技股份有限公司,34834,力致四,2024-05-22,2024-08-27,66,97,142.1041,139.5319,132.5543,239000.0,82928500.0,2023-12-31,0.2882,2024-08-28,148.42924229279674,next_session_open,True,False,,3.9773,2024-09-27,-48.0682,-26.1364,
8112|811210|2024-05-24,8112,至上電子股份有限公司,811210,至上十,2024-05-24,2024-06-07,10,14,70.891,70.6013,70.5842,4040000.0,514001309.99999994,2023-12-31,0.78599,2024-06-11,72.6802852586422,next_session_open,True,False,,3.8392,2024-07-05,-48.7587,-36.3646,
6515|65151|2024-05-31,6515,穎崴科技股份有限公司,65151,穎崴一,2024-05-31,2024-06-13,8,13,886.9997,870.8036,861.9782,73000.0,34779600.0,2023-12-31,0.209893,2024-06-14,969.8224662554146,next_session_open,True,False,,53.7273,2025-03-06,-29.508,15.8011,
6546|65461|2024-06-05,6546,正基科技股份有限公司,65461,正基一,2024-06-05,2024-06-05,0,0,138.6631,138.0275,134.7811,1100000.0,66226900.00000001,2023-12-31,1.660956,2024-06-06,155.7349535209135,next_session_open,True,False,,46.0117,2024-09-25,-55.1833,-46.7206,
3583|35831|2024-06-07,3583,辛耘企業股份有限公司,35831,辛耘一,2024-06-07,2024-07-01,15,24,349.3449,346.5694,339.4224,580000.0,80328000.0,2023-12-31,0.72204,2024-07-02,388.4978808327015,next_session_open,True,False,,33.418,2024-10-08,-48.5388,-10.0381,
1560|15601|2024-06-24,1560,中國砂輪企業股份有限公司,15601,中砂一,2024-06-24,2024-06-27,3,3,305.2903,297.5652,288.4466,625000.0,144943500.0,2023-12-31,0.431203,2024-06-28,323.1853312980838,next_session_open,True,False,,21.7967,2024-10-18,-49.5064,-3.1441,
6187|61875|2024-07-10,6187,萬潤科技股份有限公司,61875,萬潤五,2024-07-10,2024-08-13,22,34,271.5333,264.0232,261.019,255500.0,83324800.0,2023-12-31,0.306631,2024-08-14,301.37858417217547,next_session_open,True,False,,79.9353,2024-10-09,-34.9515,19.9488,
2439|24394|2024-07-10,2439,美律實業股份有限公司,24394,美律四,2024-07-10,2024-08-19,26,40,119.5418,113.9056,113.8147,985000.0,219344400.0,2023-12-31,0.449065,2024-08-20,129.08696166992186,next_session_open,True,False,,1.6964,2024-08-30,-32.953,-13.9212,
3324|33245|2024-07-31,3324,雙鴻科技股份有限公司,33245,雙鴻五,2024-07-31,2024-09-26,40,57,636.2461,618.5077,594.0442,703826.0,89499000.0,2023-12-31,0.786407,2024-09-27,691.9956681773089,next_session_open,True,False,,35.7278,2025-09-23,-44.3662,16.4401,
6269|62695|2024-08-02,6269,台郡科技股份有限公司,62695,台郡五,2024-08-02,2025-07-25,237,357,64.58,64.19,62.335,921000.0,323201000.00000006,2024-12-31,0.284962,2025-07-28,67.9000015258789,next_session_open,False,,,35.1988,2026-06-23,-28.1296,,-11.6348
1536|15364|2024-08-12,1536,和大工業股份有限公司,15364,和大四,2024-08-12,2025-08-05,237,358,57.6,57.19,55.88,931000.0,279517500.0,2024-12-31,0.333074,2025-08-06,61.400001525878906,next_session_open,False,,,25.57,2025-08-29,-24.1857,,-13.355
6830|68301|2024-08-15,6830,汎銓科技股份有限公司,68301,汎銓一,2024-08-15,2024-10-11,37,57,182.1518,180.6669,173.1184,386000.0,46781200.0,2023-12-31,0.825118,2024-10-14,202.9408420928537,next_session_open,True,False,,13.4146,2024-10-15,-51.9024,-20.7864,
3376|33763|2024-08-23,3376,新日興股份有限公司,33763,新日興三,2024-08-23,2024-11-20,58,89,180.7583,176.6191,175.2557,1006000.0,187748300.0,2023-12-31,0.535824,2024-11-21,183.0956517779638,next_session_open,True,False,,60.9043,2025-02-24,-13.8298,-3.0561,
3491|34912|2024-08-28,3491,昇達科技股份有限公司,34912,昇達科二,2024-08-28,2024-08-28,0,0,323.7576,323.1684,307.0149,332000.0,62931300.0,2023-12-31,0.527559,2024-08-29,331.41698403791946,next_session_open,True,False,,47.2593,2025-03-21,-18.3704,19.4869,
3033|30337|2024-09-11,3033,威健實業股份有限公司,30337,威健七,2024-09-11,2024-12-02,53,82,32.9582,32.7088,32.6923,1184000.0,428071500.0,2023-12-31,0.276589,2024-12-03,33.69224028544409,next_session_open,True,False,,4.4693,2025-03-12,-21.9274,-10.6619,
2383|23836|2024-09-25,2383,台光電子材料股份有限公司,23836,台光電六,2024-09-25,2024-11-21,37,57,439.3361,434.4009,428.0838,1134000.0,343179300.00000006,2023-12-31,0.33044,2024-11-22,470.82304869845694,next_session_open,True,True,224,223.9009,2025-11-04,-14.6751,178.2362,
6182|61828|2024-09-27,6182,合晶科技股份有限公司,61828,合晶八,2024-09-27,2024-11-07,25,41,30.31,30.145,30.13,1373924.0,541883710.0,2023-12-31,0.253546,2024-11-08,31.549999237060547,next_session_open,True,False,,18.225,2025-10-22,-49.7623,-8.8748,
6197|61973|2024-10-15,6197,佳必琪國際股份有限公司,61973,佳必琪三,2024-10-15,2025-05-15,139,212,128.8315,125.8801,119.2511,281000.0,122085900.00000001,2024-12-31,0.230166,2025-05-16,133.51625456226816,next_session_open,True,False,,90.1247,2026-05-06,-6.7728,60.3948,
3013|30134|2024-10-18,3013,晟銘電子科技股份有限公司,30134,晟銘電四,2024-10-18,2024-10-18,0,0,147.0853,136.7279,132.0943,1407000.0,195935010.0,2023-12-31,0.718095,2024-10-21,159.57371936266935,next_session_open,True,False,,9.3168,2024-11-13,-52.7329,-20.1088,
9958|99587|2024-10-28,9958,世紀鋼鐵結構股份有限公司,99587,世紀鋼七,2024-10-28,2025-06-05,144,220,185.5113,178.7601,177.4148,940000.0,256896700.0,2024-12-31,0.365906,2025-06-06,204.4929437439106,next_session_open,True,False,,18.4211,2025-07-04,-50.854,-40.8293,
6584|65841|2024-10-29,6584,南俊國際股份有限公司,65841,南俊國際一,2024-10-29,2025-06-09,145,223,144.8252,135.3823,135.3326,497000.0,65955199.99999999,2024-12-31,0.753542,2025-06-10,163.5123379216718,next_session_open,True,True,154,422.8963,2026-04-22,-0.304,267.5564,
6442|64421|2024-11-11,6442,光紅建聖股份有限公司,64421,光聖一,2024-11-11,2024-11-25,10,14,503.0174,500.7613,497.0338,192000.0,66300000.00000001,2023-12-31,0.289593,2024-11-26,519.8893010897899,next_session_open,True,True,352,161.5942,2025-11-26,-44.717,152.9385,
3702|37022|2024-11-11,3702,大聯大控股股份有限公司,37022,大聯大二,2024-11-11,2025-03-03,71,112,67.0781,66.8678,66.6432,6292000.0,1679056800.0000002,2024-12-31,0.374734,2025-03-04,64.13425255742251,next_session_open,True,False,,11.4754,2025-07-03,-22.3547,5.248,
4979|49793|2024-12-09,4979,華星光通科技股份有限公司,49793,華星光三,2024-12-09,2025-01-07,20,29,194.0552,184.9296,178.9609,378000.0,140839800.0,2024-12-31,0.26839,2025-01-08,197.31087317833533,next_session_open,True,False,,69.4145,2026-01-02,-39.25,55.8008,
8096|80962|2026-07-02,8096,擎亞電子股份有限公司,80962,擎亞二,2026-07-02,2026-07-08,4,6,160.4,155.45,149.175,330000.0,149343110.0,2025-12-31,0.220968,2026-07-09,169.5,next_session_open,False,,,4.4248,2026-07-09,-15.6342,,-7.0796
