window_id,window_label,stock_code,company_name,cb_code,issue_date,factor_as_of_date,buy_date,buy_price,sell_date,sell_price,return_pct,momentum_20d,momentum_60d,ma5_gt_ma10_gt_ma20,volume_ratio_5v20,top1_foreign_net_20d_pct_capital,top1_trust_net_20d_pct_capital,revenue_yoy,eps,contract_liability_growth
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5536,聖暉工程科技股份有限公司,55361,2020-11-27,2020-11-05,2020-11-06,135.538,2020-12-10,138.384,2.0997,-0.5222,-4.2714,False,1.6295,,,-0.06709999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5536,聖暉工程科技股份有限公司,55361,2020-11-27,2020-12-24,2020-12-25,134.5215,2021-10-12,138.1822,2.7213,-2.2962,-1.2731,False,0.8844,,,-0.0545,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1436,華友聯開發股份有限公司,14362,2020-12-01,2020-11-09,2020-11-10,19.1331,2020-12-14,19.3882,1.3333,-1.8325,2.7397,False,0.4507,,,-0.7198,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1436,華友聯開發股份有限公司,14362,2020-12-01,2020-12-28,2020-12-29,19.3882,2021-10-14,27.9489,44.1544,-5.679,0.6588,False,0.4126,,,-0.9604,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2636,台驊國際投資控股股份有限公司,26364,2020-12-02,2020-11-10,2020-11-11,23.0255,2020-12-15,25.6482,11.39,4.0928,23.0645,True,1.2172,,,0.3978,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2636,台驊國際投資控股股份有限公司,26364,2020-12-02,2020-12-29,2020-12-30,25.7703,2021-10-15,83.793,225.1533,16.2534,19.769,False,0.8388,,,0.6036,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4807,日成控股股份有限公司,48071,2020-12-02,2020-11-10,2020-11-11,25.8005,2020-12-15,24.7255,-4.1667,-3.3333,-2.3569,False,1.0642,,,,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4807,日成控股股份有限公司,48071,2020-12-02,2020-12-29,2020-12-30,24.9047,2021-10-15,25.1634,1.0389,-11.04,-4.7945,False,0.3521,,,,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6465,威潤科技股份有限公司,64651,2020-12-09,2020-11-17,2020-11-18,44.4006,2020-12-22,53.2519,19.9352,-1.4423,-4.6512,False,0.2237,,,-0.2651,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6465,威潤科技股份有限公司,64651,2020-12-09,2021-01-06,2021-01-07,50.3734,2021-10-22,24.3951,-51.5714,3.4682,14.56,False,0.646,,,0.18,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3689,湧德電子股份有限公司,36893,2020-12-11,2020-11-19,2020-11-20,25.9151,2020-12-24,25.3455,-2.1978,7.0588,-14.1509,True,0.6233,,,0.0373,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3689,湧德電子股份有限公司,36893,2020-12-11,2021-01-08,2021-01-11,23.7589,2021-10-26,38.7776,63.2134,-18.0791,-5.3833,False,0.6775,,,0.049699999999999994,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3489,森寶開發股份有限公司,34891,2020-12-14,2020-11-20,2020-11-23,9.1461,2020-12-25,8.5009,-7.0539,0.0,-13.4058,False,1.0286,,,0.0698,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3489,森寶開發股份有限公司,34891,2020-12-14,2021-01-11,2021-01-12,8.1973,2021-10-27,9.9929,21.9048,-1.3699,-8.8608,False,0.502,,,-0.1315,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2034,允強實業股份有限公司,20343,2020-12-15,2020-11-23,2020-11-24,18.6768,2020-12-28,22.0526,18.0753,4.3478,2.7837,True,1.2683,,,-0.27,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2034,允強實業股份有限公司,20343,2020-12-15,2021-01-12,2021-01-13,20.5956,2021-10-28,26.0343,26.4073,-3.1598,13.1525,True,1.2341,,,-0.1728,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6196,帆宣系統科技股份有限公司,61964,2020-12-15,2020-11-23,2020-11-24,93.4709,2020-12-28,93.4709,-0.0,8.6956,-5.4622,True,1.6218,,,0.184,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6196,帆宣系統科技股份有限公司,61964,2020-12-15,2021-01-12,2021-01-13,94.2944,2021-10-28,99.7731,5.8103,3.1531,7.0093,True,1.6951,,,-0.0452,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3023,信邦電子股份有限公司,30237,2020-12-15,2020-11-23,2020-11-24,163.5469,2020-12-28,183.1896,12.0104,-2.0513,10.7246,False,0.7882,,,0.4094,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3023,信邦電子股份有限公司,30237,2020-12-15,2021-01-12,2021-01-13,216.4967,2021-10-28,208.0928,-3.8818,23.0024,35.8289,True,1.8079,,,0.5465,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5546,永固集團股份有限公司,55461,2020-12-16,2020-11-24,2020-11-25,54.6942,2020-12-29,55.0927,0.7286,0.5181,8.8359,False,0.8758,,,,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5546,永固集團股份有限公司,55461,2020-12-16,2021-01-13,2021-01-14,56.0828,2021-10-29,48.5414,-13.4469,-1.3665,6.5011,False,1.4767,,,,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1513,中興電工機械股份有限公司,15132,2020-12-17,2020-11-25,2020-11-26,44.5418,2020-12-30,45.6797,2.5547,5.8491,66.3749,False,0.8904,,,0.1499,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1513,中興電工機械股份有限公司,15132,2020-12-17,2021-01-14,2021-01-15,39.2585,2021-11-01,35.8256,-8.7443,-11.2546,4.3384,False,0.716,,,1.0454999999999999,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3305,昇貿科技股份有限公司,33053,2020-12-18,2020-11-26,2020-11-27,21.3477,2020-12-31,23.4743,9.9617,5.3061,-2.8249,True,1.3444,,,0.1188,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3305,昇貿科技股份有限公司,33053,2020-12-18,2021-01-15,2021-01-18,24.2104,2021-11-02,64.4326,166.1361,-0.3401,17.2,False,0.8631,,,0.2554,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3305,昇貿科技股份有限公司,33054,2020-12-21,2020-11-27,2020-11-30,22.779,2021-01-04,22.6973,-0.3591,15.735,5.4717,True,1.4424,,,0.1188,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3305,昇貿科技股份有限公司,33054,2020-12-21,2021-01-18,2021-01-19,24.7829,2021-11-03,65.5261,164.4001,3.9587,18.4314,False,0.9955,,,0.2554,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4556,旭然國際股份有限公司,45561,2020-12-22,2020-11-30,2020-12-01,30.9646,2021-01-05,29.5319,-4.6269,-6.7797,-13.8381,False,0.4295,,,-0.4138,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4556,旭然國際股份有限公司,45561,2020-12-22,2021-01-19,2021-01-20,30.179,2021-11-04,29.1563,-3.3887,0.1517,-8.5873,False,1.5402,,,0.1201,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4556,旭然國際股份有限公司,45562,2020-12-23,2020-12-01,2020-12-02,31.7041,2021-01-06,29.3009,-7.5802,-5.7692,-10.9091,False,0.4074,,,-0.4138,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4556,旭然國際股份有限公司,45562,2020-12-23,2021-01-20,2021-01-21,30.0865,2021-11-05,29.1563,-3.0919,-0.6088,-9.6819,True,1.6331,,,0.1201,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8927,北基國際股份有限公司,89275,2020-12-23,2020-12-01,2020-12-02,10.427,2021-01-06,10.5989,1.6483,17.3203,18.0921,True,0.6017,,,-0.13720000000000002,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8927,北基國際股份有限公司,89275,2020-12-23,2021-01-20,2021-01-21,10.0546,2021-11-05,19.7394,96.3217,-7.9576,14.5215,False,0.748,,,-0.1167,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3521,鴻翊國際股份有限公司,35211,2020-12-25,2020-12-03,2020-12-04,12.7,2021-01-08,17.2,35.4331,26.1307,15.6682,True,2.4779,,,-0.5846,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3521,鴻翊國際股份有限公司,35211,2020-12-25,2021-01-22,2021-01-25,16.8,2021-11-09,11.85,-29.4643,16.4336,66.8337,False,0.6969,,,-0.7323000000000001,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6655,科定企業股份有限公司,66551,2021-01-05,2020-12-11,2020-12-14,31.2609,2021-01-18,31.3885,0.4082,-6.0952,11.2867,False,0.8911,,,-0.10099999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6655,科定企業股份有限公司,66551,2021-01-05,2021-02-01,2021-02-02,31.8031,2021-11-17,65.8911,107.1842,-2.2088,-6.3462,False,1.2823,,,-0.2072,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8462,柏文健康事業股份有限公司,84622,2021-01-06,2020-12-14,2020-12-15,127.8606,2021-01-19,119.3095,-6.6879,-4.2683,-5.988,False,1.1581,,,0.0729,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8462,柏文健康事業股份有限公司,84622,2021-01-06,2021-02-02,2021-02-03,110.7583,2021-11-18,125.181,13.0218,-12.8617,-14.511,False,0.8059,,,0.0727,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3625,西勝國際股份有限公司,36253,2021-01-12,2020-12-18,2020-12-21,17.2102,2021-01-25,23.8257,38.4393,14.3813,13.6213,False,0.3263,,,-0.3171,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3625,西勝國際股份有限公司,36253,2021-01-12,2021-02-17,2021-02-18,21.09,2021-11-24,24.92,18.1604,2.1583,45.8904,False,0.3604,,,0.2293,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3346,麗清科技股份有限公司,33463,2021-01-15,2020-12-23,2020-12-24,37.5862,2021-01-28,40.3963,7.4766,-3.972,44.9735,False,0.5193,,,0.2768,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3346,麗清科技股份有限公司,33463,2021-01-15,2021-02-22,2021-02-23,42.7685,2021-11-29,37.5272,-12.255,-5.8852,24.2076,False,1.3272,,,0.9041,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6224,聚鼎科技股份有限公司,62241,2021-01-18,2020-12-24,2020-12-25,76.0741,2021-01-29,84.0142,10.4373,1.5573,13.9825,False,0.497,,,0.0552,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6224,聚鼎科技股份有限公司,62241,2021-01-18,2021-02-23,2021-02-24,110.3004,2021-11-30,105.1715,-4.6499,23.8318,52.0366,True,1.9398,,,0.5908,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1338,廣華控股有限公司,13381,2021-01-19,2020-12-25,2020-12-28,46.2683,2021-02-01,49.7465,7.5175,-5.6478,5.9702,False,0.7706,,,,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1338,廣華控股有限公司,13381,2021-01-19,2021-02-24,2021-02-25,53.9527,2021-12-01,43.8648,-18.6977,-4.4993,11.5254,False,1.1731,,,,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3591,艾笛森光電股份有限公司,35913,2021-01-25,2020-12-31,2021-01-04,17.1362,2021-02-05,14.8111,-13.5678,27.3927,65.6652,True,2.2316,,,-0.0169,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3591,艾笛森光電股份有限公司,35913,2021-01-25,2021-03-03,2021-03-04,16.7487,2021-12-07,23.8626,42.4748,10.5113,34.602,True,0.6985,,,0.5711999999999999,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2905,三商投資控股股份有限公司,29051,2021-01-25,2020-12-31,2021-01-04,17.6322,2021-02-05,16.9934,-3.6232,-1.4286,-6.3348,False,0.8468,,,0.2217,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2905,三商投資控股股份有限公司,29051,2021-01-25,2021-03-03,2021-03-04,17.76,2021-12-07,20.4293,15.0301,3.99,-2.5701,True,1.6572,,,0.0216,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1316,上曜建設開發股份有限公司,13164,2021-01-29,2021-01-07,2021-01-08,11.9552,2021-02-22,12.5555,5.0209,2.5751,3.4632,False,1.3968,,,2.0837,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1316,上曜建設開發股份有限公司,13164,2021-01-29,2021-03-09,2021-03-10,11.9052,2021-12-13,20.8091,74.7899,0.0,-3.6437,False,0.5456,,,0.15039999999999998,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1316,上曜建設開發股份有限公司,13165,2021-02-01,2021-01-08,2021-01-11,11.7051,2021-02-23,12.5555,7.265,-1.25,2.1552,False,1.4344,,,-0.843,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1316,上曜建設開發股份有限公司,13165,2021-02-01,2021-03-10,2021-03-11,11.8552,2021-12-14,20.3089,71.308,1.2821,-3.2653,False,0.5221,,,0.15039999999999998,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6706,惠特科技股份有限公司,67061,2021-02-03,2021-01-12,2021-01-13,132.8458,2021-02-25,138.8295,4.5043,-5.7751,14.8148,False,1.2467,,,0.1744,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6706,惠特科技股份有限公司,67061,2021-02-03,2021-03-12,2021-03-15,138.401,2021-12-16,206.4428,49.1628,4.9025,-6.652,False,1.2565,,,0.2974,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3484,崧騰企業股份有限公司,34842,2021-02-05,2021-01-14,2021-01-15,54.4543,2021-03-02,59.5739,9.4017,23.104,81.2987,True,0.8567,,,0.5486,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3484,崧騰企業股份有限公司,34842,2021-02-05,2021-03-16,2021-03-17,61.1253,2021-12-20,63.9809,4.6717,16.0,29.2079,True,0.6035,,,0.6646,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3713,新晶投資控股股份有限公司,37131,2021-03-10,2021-02-04,2021-02-05,50.5,2021-03-23,52.7,4.3564,9.1703,22.399,False,1.2096,,,,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3713,新晶投資控股股份有限公司,37131,2021-03-10,2021-04-09,2021-04-12,52.9,2022-01-11,36.9,-30.2457,-11.7949,18.2131,False,0.5366,,,1.4231,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5457,宣德科技股份有限公司,54572,2021-03-10,2021-02-04,2021-02-05,74.2157,2021-03-23,72.3171,-2.5581,-14.4279,-20.7373,False,1.0836,,,-0.1128,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5457,宣德科技股份有限公司,54572,2021-03-10,2021-04-09,2021-04-12,75.769,2022-01-11,68.0567,-10.1787,-8.9267,-7.4514,False,2.02,,,0.1112,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3631,晟楠科技股份有限公司,36313,2021-03-12,2021-02-17,2021-02-18,48.545,2021-03-25,62.0627,27.8455,8.8889,-1.2097,True,2.1134,,,-0.452,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3631,晟楠科技股份有限公司,36313,2021-03-12,2021-04-13,2021-04-14,55.3532,2022-01-13,46.7267,-15.5844,-14.2636,15.4489,False,0.9067,,,-0.5458,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1815,富喬工業股份有限公司,18156,2021-03-16,2021-02-19,2021-02-22,13.5668,2021-03-29,14.0626,3.6545,6.2271,41.4634,True,1.3343,,,0.2839,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1815,富喬工業股份有限公司,18156,2021-03-16,2021-04-15,2021-04-16,16.0007,2022-01-17,14.2879,-10.7042,16.1184,30.7407,True,2.0864,,,0.2858,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3322,建舜電子製造股份有限公司,33223,2021-03-17,2021-02-22,2021-02-23,14.0395,2021-03-30,18.8289,34.1137,6.0284,92.6546,False,1.0982,,,0.7843000000000001,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3322,建舜電子製造股份有限公司,33223,2021-03-17,2021-04-16,2021-04-19,22.1157,2022-01-18,21.787,-1.4862,29.4445,113.7615,True,0.6575,,,0.6019,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3416,融程電訊股份有限公司,34162,2021-03-22,2021-02-25,2021-02-26,60.0879,2021-04-07,61.6306,2.5674,7.989,10.7345,True,2.151,,,0.937,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3416,融程電訊股份有限公司,34162,2021-03-22,2021-04-21,2021-04-22,60.7821,2022-01-21,63.5794,4.6022,0.6427,8.0,False,0.8758,,,0.5852,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8171,天宇工業股份有限公司,81713,2021-03-23,2021-02-26,2021-03-02,54.5237,2021-04-08,53.983,-0.9917,49.005,49.75,True,2.3125,,,1.3444999999999998,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8171,天宇工業股份有限公司,81713,2021-03-23,2021-04-22,2021-04-23,54.525,2022-01-24,45.0951,-17.2945,6.3293,42.022,True,1.5111,,,-0.40259999999999996,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2461,光群雷射科技股份有限公司,24616,2021-03-24,2021-03-02,2021-03-03,13.4303,2021-04-09,16.3321,21.6066,8.7613,-1.3699,True,1.1771,,,0.2805,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2461,光群雷射科技股份有限公司,24616,2021-03-24,2021-04-23,2021-04-26,17.4482,2022-01-25,18.2407,4.5417,16.1209,32.4713,True,0.7271,,,0.2732,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3149,正達國際光電股份有限公司,31493,2021-03-26,2021-03-04,2021-03-05,44.3724,2021-04-13,71.9325,62.1107,7.441,81.0398,True,0.7433,,,0.8573999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3149,正達國際光電股份有限公司,31493,2021-03-26,2021-04-27,2021-04-28,64.0253,2022-02-07,42.9906,-32.8537,16.7582,28.9833,True,0.423,,,0.26890000000000003,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3047,訊舟科技股份有限公司,30477,2021-03-30,2021-03-08,2021-03-09,11.3933,2021-04-15,12.425,9.0551,2.0243,-19.2308,False,0.7715,,,0.147,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3047,訊舟科技股份有限公司,30477,2021-03-30,2021-04-29,2021-05-03,12.8736,2022-02-09,13.4426,4.4205,5.9041,16.6667,False,0.9648,,,-0.1219,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8932,宏大拉鍊股份有限公司,89321,2021-04-15,2021-03-19,2021-03-22,4.1179,2021-04-28,4.3447,5.5097,-0.2801,-14.8325,False,1.509,,,-0.0072,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8932,宏大拉鍊股份有限公司,89321,2021-04-15,2021-05-13,2021-05-14,4.2653,2022-02-22,5.9442,39.3617,-0.8174,1.676,False,0.9104,,,0.1869,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3465,進泰電子科技股份有限公司,34653,2021-04-21,2021-03-25,2021-03-26,150.1104,2021-05-05,173.3016,15.4494,0.2809,6.25,False,0.8039,,,394.76160000000004,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3465,進泰電子科技股份有限公司,34653,2021-04-21,2021-05-19,2021-05-20,161.0735,2022-03-01,141.9739,-11.8577,-15.7658,2.1858,False,1.0325,,,859.1699000000001,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2610,中華航空股份有限公司,26107,2021-04-28,2021-04-01,2021-04-07,12.9996,2021-05-12,12.616,-2.9508,9.7122,27.6151,True,0.5738,,,-0.10769999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2610,中華航空股份有限公司,26107,2021-04-28,2021-05-26,2021-05-27,13.4258,2022-03-08,20.8846,55.5555,-24.6377,29.4606,False,0.5221,,,0.3065,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5498,凱崴電子股份有限公司,54983,2021-05-10,2021-04-15,2021-04-16,18.3264,2021-05-21,13.3325,-27.25,18.0473,14.3266,True,1.7637,,,0.25489999999999996,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5498,凱崴電子股份有限公司,54983,2021-05-10,2021-06-04,2021-06-07,14.9818,2022-03-17,11.7151,-21.805,-13.4921,2.1875,True,0.498,,,0.2134,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3580,友威科技股份有限公司,35802,2021-05-13,2021-04-20,2021-04-21,60.3389,2021-05-26,47.7154,-20.921,40.7407,25.0,False,0.7754,,,0.6336999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3580,友威科技股份有限公司,35802,2021-05-13,2021-06-09,2021-06-10,52.3996,2022-03-22,55.2805,5.4979,20.1835,20.1835,True,0.6872,,,0.484,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3512,皇龍開發股份有限公司,35121,2021-05-17,2021-04-22,2021-04-23,23.2163,2021-05-28,20.3458,-12.3641,0.5405,30.5263,False,0.4875,,,-0.6774,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3512,皇龍開發股份有限公司,35121,2021-05-17,2021-06-11,2021-06-15,20.5036,2022-03-24,22.328,8.8983,-5.5152,-12.5,False,0.4238,,,-0.3779,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6641,基士德科技股份有限公司,66411,2021-05-17,2021-04-22,2021-04-23,51.6775,2021-05-28,50.1381,-2.9787,-1.1158,7.7508,False,1.2185,,,,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6641,基士德科技股份有限公司,66411,2021-05-17,2021-06-11,2021-06-15,49.2585,2022-03-24,50.603,2.7295,0.2976,3.0581,False,1.2359,,,,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2603,長榮海運股份有限公司,26034,2021-05-18,2021-04-23,2021-04-26,61.617,2021-05-31,84.6161,37.3259,63.5088,83.7056,True,1.2405,,,1.3476,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2603,長榮海運股份有限公司,26034,2021-05-18,2021-06-15,2021-06-16,118.4282,2022-03-25,115.917,-2.1205,115.5309,243.4343,True,0.8907,,,1.4534,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5905,南仁湖育樂股份有限公司,59055,2021-05-18,2021-04-23,2021-04-26,12.9695,2021-05-31,12.3931,-4.4445,13.2479,32.5,True,1.771,,,0.2833,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5905,南仁湖育樂股份有限公司,59055,2021-05-18,2021-06-15,2021-06-16,12.201,2022-03-25,13.6354,11.7567,25.1232,7.6271,False,0.5361,,,-0.29510000000000003,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6163,華電聯網股份有限公司,61634,2021-05-25,2021-05-03,2021-05-04,18.8339,2021-06-07,17.0624,-9.406,2.5641,34.6801,False,1.1752,,,0.054299999999999994,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6163,華電聯網股份有限公司,61634,2021-05-25,2021-06-22,2021-06-23,15.9436,2022-04-01,16.5962,4.0935,-9.3085,-6.0606,False,0.4665,,,-0.4086,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4155,訊映光電股份有限公司,41552,2021-06-04,2021-05-13,2021-05-14,18.4,2021-06-18,19.1464,4.0568,-5.5984,-3.5503,False,0.9875,,,-0.2285,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4155,訊映光電股份有限公司,41552,2021-06-04,2021-07-02,2021-07-05,19.3703,2022-04-15,18.5335,-4.3204,2.988,-3.1835,True,0.7565,,,0.2075,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6727,亞泰金屬工業股份有限公司,67271,2021-06-10,2021-05-19,2021-05-20,43.6179,2021-06-24,54.3197,24.5353,-8.8136,9.4608,False,0.8365,,,0.1422,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6727,亞泰金屬工業股份有限公司,67271,2021-06-10,2021-07-08,2021-07-09,55.698,2022-04-21,59.4665,6.766,6.0371,18.1034,True,0.9258,,,0.33509999999999995,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6015,宏遠證券股份有限公司,60151,2021-06-11,2021-05-20,2021-05-21,13.945,2021-06-25,17.3186,24.1924,-9.7619,64.0693,False,0.7763,,,1.4683000000000002,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6015,宏遠證券股份有限公司,60151,2021-06-11,2021-07-09,2021-07-12,18.3395,2022-04-22,12.1412,-33.7972,3.6333,70.4037,True,0.9815,,,1.3962999999999999,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8097,常珵科技股份有限公司,80972,2021-06-21,2021-05-27,2021-05-28,21.6766,2021-07-02,27.3973,26.3911,26.6332,37.7049,False,0.4398,,,5.7315,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8097,常珵科技股份有限公司,80972,2021-06-21,2021-07-16,2021-07-19,25.3459,2022-04-29,42.3496,67.0863,20.9089,60.7931,False,0.7146,,,3.4992,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3597,映興電子股份有限公司,35971,2021-06-22,2021-05-28,2021-05-31,21.0134,2021-07-05,22.4705,6.9343,-18.2635,-17.6471,False,0.3449,,,0.3889,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3597,映興電子股份有限公司,35971,2021-06-22,2021-07-19,2021-07-20,23.0074,2022-05-03,21.0266,-8.6093,0.3322,-8.346,True,0.5941,,,0.3788,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6179,亞通利大能源股份有限公司,61792,2021-06-22,2021-05-28,2021-05-31,26.395,2021-07-05,26.5381,0.5423,-17.4707,-4.6687,False,0.6778,,,-0.0417,,
